# OpenSignals Text File Format
# {"20:16:02:26:60:88": {"sensor": ["ECG"], "device name": "20:16:02:26:60:88", "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "sync interval": 2, "time": "7:3:47.29", "comments": "", "device connection": "/dev/tty.BITalino-60-88-DevB", "channels": [2], "date": "2016-6-11", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": "5.1", "device": "bitalino", "position": 0, "sampling rate": 1000, "label": ["A2"], "resolution": [4, 1, 1, 1, 1, 10], "special": [{}]}}
# EndOfHeader
10	1	1	0	0	532	
11	1	1	0	0	533	
12	1	1	0	0	534	
13	1	1	0	0	535	
14	1	1	0	0	535	
15	1	1	0	0	536	
0	1	1	0	0	536	
1	1	1	0	0	536	
2	1	1	0	0	536	
3	1	1	0	0	536	
4	1	1	0	0	536	
5	1	1	0	0	536	
6	1	1	0	0	537	
7	1	1	0	0	536	
8	1	1	0	0	536	
9	1	1	0	0	536	
10	1	1	0	0	536	
11	1	1	0	0	536	
12	1	1	0	0	536	
13	1	1	0	0	536	
14	1	1	0	0	537	
15	1	1	0	0	539	
0	1	1	0	0	539	
1	1	1	0	0	539	
2	1	1	0	0	539	
3	1	1	0	0	539	
4	1	1	0	0	539	
5	1	1	0	0	539	
6	1	1	0	0	539	
7	1	1	0	0	538	
8	1	1	0	0	538	
9	1	1	0	0	538	
10	1	1	0	0	538	
11	1	1	0	0	538	
12	1	1	0	0	538	
13	1	1	0	0	537	
14	1	1	0	0	537	
15	1	1	0	0	537	
0	1	1	0	0	537	
1	1	1	0	0	535	
2	1	1	0	0	534	
3	1	1	0	0	533	
4	1	1	0	0	532	
5	1	1	0	0	532	
6	1	1	0	0	531	
7	1	1	0	0	531	
8	1	1	0	0	529	
9	1	1	0	0	528	
10	1	1	0	0	526	
11	1	1	0	0	525	
12	1	1	0	0	524	
13	1	1	0	0	523	
14	1	1	0	0	521	
15	1	1	0	0	519	
0	1	1	0	0	518	
1	1	1	0	0	516	
2	1	1	0	0	514	
3	1	1	0	0	512	
4	1	1	0	0	510	
5	1	1	0	0	508	
6	1	1	0	0	506	
7	1	1	0	0	504	
8	1	1	0	0	503	
9	1	1	0	0	502	
10	1	1	0	0	500	
11	1	1	0	0	498	
12	1	1	0	0	497	
13	1	1	0	0	495	
14	1	1	0	0	494	
15	1	1	0	0	492	
0	1	1	0	0	491	
1	1	1	0	0	489	
2	1	1	0	0	487	
3	1	1	0	0	487	
4	1	1	0	0	485	
5	1	1	0	0	483	
6	1	1	0	0	482	
7	1	1	0	0	481	
8	1	1	0	0	480	
9	1	1	0	0	479	
10	1	1	0	0	478	
11	1	1	0	0	478	
12	1	1	0	0	477	
13	1	1	0	0	477	
14	1	1	0	0	476	
15	1	1	0	0	476	
0	1	1	0	0	476	
1	1	1	0	0	475	
2	1	1	0	0	475	
3	1	1	0	0	474	
4	1	1	0	0	473	
5	1	1	0	0	473	
6	1	1	0	0	473	
7	1	1	0	0	472	
8	1	1	0	0	473	
9	1	1	0	0	472	
10	1	1	0	0	472	
11	1	1	0	0	472	
12	1	1	0	0	471	
13	1	1	0	0	471	
14	1	1	0	0	471	
15	1	1	0	0	470	
0	1	1	0	0	470	
1	1	1	0	0	470	
2	1	1	0	0	470	
3	1	1	0	0	471	
4	1	1	0	0	471	
5	1	1	0	0	471	
6	1	1	0	0	471	
7	1	1	0	0	471	
8	1	1	0	0	471	
9	1	1	0	0	471	
10	1	1	0	0	472	
11	1	1	0	0	472	
12	1	1	0	0	473	
13	1	1	0	0	473	
14	1	1	0	0	474	
15	1	1	0	0	475	
0	1	1	0	0	475	
1	1	1	0	0	475	
2	1	1	0	0	475	
3	1	1	0	0	476	
4	1	1	0	0	475	
5	1	1	0	0	476	
6	1	1	0	0	476	
7	1	1	0	0	476	
8	1	1	0	0	477	
9	1	1	0	0	478	
10	1	1	0	0	478	
11	1	1	0	0	477	
12	1	1	0	0	477	
13	1	1	0	0	478	
14	1	1	0	0	478	
15	1	1	0	0	478	
0	1	1	0	0	479	
1	1	1	0	0	479	
2	1	1	0	0	480	
3	1	1	0	0	480	
4	1	1	0	0	480	
5	1	1	0	0	480	
6	1	1	0	0	480	
7	1	1	1	0	480	
8	1	1	1	0	480	
9	1	1	1	0	481	
10	1	1	1	0	482	
11	1	1	1	0	482	
12	1	1	1	0	483	
13	1	1	1	0	483	
14	1	1	1	0	484	
15	1	1	1	0	485	
0	1	1	1	0	487	
1	1	1	1	0	487	
2	1	1	1	0	488	
3	1	1	1	0	488	
4	1	1	1	0	488	
5	1	1	1	0	489	
6	1	1	1	0	489	
7	1	1	1	0	489	
8	1	1	1	0	489	
9	1	1	1	0	490	
10	1	1	1	0	491	
11	1	1	1	0	491	
12	1	1	1	0	491	
13	1	1	1	0	491	
14	1	1	1	0	491	
15	1	1	1	0	492	
0	1	1	1	0	492	
1	1	1	1	0	493	
2	1	1	1	0	494	
3	1	1	1	0	495	
4	1	1	1	0	496	
5	1	1	1	0	496	
6	1	1	1	0	497	
7	1	1	1	0	497	
8	1	1	1	0	497	
9	1	1	1	0	498	
10	1	1	1	0	499	
11	1	1	1	0	500	
12	1	1	1	0	500	
13	1	1	1	0	501	
14	1	1	1	0	501	
15	1	1	1	0	501	
0	1	1	1	0	502	
1	1	1	1	0	502	
2	1	1	1	0	502	
3	1	1	1	0	501	
4	1	1	1	0	502	
5	1	1	1	0	502	
6	1	1	1	0	501	
7	1	1	1	0	501	
8	1	1	1	0	501	
9	1	1	1	0	502	
10	1	1	1	0	500	
11	1	1	1	0	501	
12	1	1	1	0	502	
13	1	1	1	0	501	
14	1	1	1	0	501	
15	1	1	1	0	500	
0	1	1	1	0	500	
1	1	1	1	0	500	
2	1	1	1	0	500	
3	1	1	1	0	501	
4	1	1	1	0	501	
5	1	1	1	0	502	
6	1	1	1	0	501	
7	1	1	1	0	501	
8	1	1	1	0	502	
9	1	1	1	0	502	
10	1	1	1	0	502	
11	1	1	1	0	502	
12	1	1	1	0	503	
13	1	1	1	0	503	
14	1	1	1	0	503	
15	1	1	1	0	503	
0	1	1	1	0	504	
1	1	1	1	0	504	
2	1	1	1	0	505	
3	1	1	1	0	505	
4	1	1	1	0	506	
5	1	1	1	0	506	
6	1	1	1	0	505	
7	1	1	1	0	505	
8	1	1	1	0	506	
9	1	1	1	0	507	
10	1	1	1	0	507	
11	1	1	1	0	507	
12	1	1	1	0	507	
13	1	1	1	0	507	
14	1	1	1	0	508	
15	1	1	1	0	508	
0	1	1	1	0	508	
1	1	1	1	0	508	
2	1	1	1	0	508	
3	1	1	1	0	508	
4	1	1	1	0	508	
5	1	1	1	0	507	
6	1	1	1	0	507	
7	1	1	1	0	507	
8	1	1	1	0	507	
9	1	1	1	0	506	
10	1	1	1	0	506	
11	1	1	1	0	506	
12	1	1	1	0	506	
13	1	1	1	0	507	
14	1	1	1	0	507	
15	1	1	1	0	508	
0	1	1	1	0	507	
1	1	1	1	0	507	
2	1	1	1	0	507	
3	1	1	1	0	508	
4	1	1	1	0	508	
5	1	1	1	0	507	
6	1	1	1	0	507	
7	1	1	1	0	507	
8	1	1	1	0	507	
9	1	1	1	0	507	
10	1	1	1	0	507	
11	1	1	1	0	507	
12	1	1	1	0	507	
13	1	1	1	0	507	
14	1	1	1	0	508	
15	1	1	1	0	508	
0	1	1	1	0	508	
1	1	1	1	0	509	
2	1	1	1	0	509	
3	1	1	1	0	510	
4	1	1	1	0	510	
5	1	1	1	0	510	
6	1	1	1	0	509	
7	1	1	1	0	509	
8	1	1	1	0	510	
9	1	1	1	0	510	
10	1	1	1	0	509	
11	1	1	1	0	509	
12	1	1	1	0	509	
13	1	1	1	0	508	
14	1	1	1	0	508	
15	1	1	1	0	508	
0	1	1	1	0	508	
1	1	1	1	0	508	
2	1	1	1	0	507	
3	1	1	1	0	507	
4	1	1	1	0	507	
5	1	1	1	0	507	
6	1	1	1	0	507	
7	1	1	1	0	508	
8	1	1	1	0	508	
9	1	1	1	0	507	
10	1	1	1	0	507	
11	1	1	1	0	507	
12	1	1	1	0	507	
13	1	1	1	0	507	
14	1	1	1	0	507	
15	1	1	1	0	507	
0	1	1	1	0	508	
1	1	1	1	0	508	
2	1	1	1	0	508	
3	1	1	1	0	509	
4	1	1	1	0	508	
5	1	1	1	0	508	
6	1	1	1	0	508	
7	1	1	1	0	509	
8	1	1	1	0	509	
9	1	1	1	0	510	
10	1	1	1	0	510	
11	1	1	1	0	511	
12	1	1	1	0	511	
13	1	1	1	0	512	
14	1	1	1	0	511	
15	1	1	1	0	510	
0	1	1	1	0	511	
1	1	1	1	0	512	
2	1	1	1	0	511	
3	1	1	1	0	511	
4	1	1	1	0	511	
5	1	1	1	0	511	
6	1	1	1	0	511	
7	1	1	1	0	511	
8	1	1	1	0	510	
9	1	1	1	0	509	
10	1	1	1	0	510	
11	1	1	1	0	510	
12	1	1	1	0	510	
13	1	1	1	0	510	
14	1	1	1	0	510	
15	1	1	1	0	510	
0	1	1	1	0	510	
1	1	1	1	0	510	
2	1	1	1	0	510	
3	1	1	1	0	510	
4	1	1	1	0	510	
5	1	1	1	0	510	
6	1	1	1	0	510	
7	1	1	1	0	511	
8	1	1	1	0	511	
9	1	1	1	0	511	
10	1	1	1	0	511	
11	1	1	1	0	511	
12	1	1	1	0	511	
13	1	1	1	0	511	
14	1	1	1	0	511	
15	1	1	1	0	511	
0	1	1	1	0	512	
1	1	1	1	0	512	
2	1	1	1	0	513	
3	1	1	1	0	514	
4	1	1	1	0	514	
5	1	1	1	0	514	
6	1	1	1	0	514	
7	1	1	1	0	515	
8	1	1	1	0	515	
9	1	1	1	0	515	
10	1	1	1	0	515	
11	1	1	1	0	515	
12	1	1	1	0	516	
13	1	1	1	0	516	
14	1	1	1	0	517	
15	1	1	1	0	516	
0	1	1	1	0	517	
1	1	1	1	0	517	
2	1	1	1	0	518	
3	1	1	1	0	518	
4	1	1	1	0	519	
5	1	1	1	0	520	
6	1	1	1	0	520	
7	1	1	1	0	520	
8	1	1	1	0	520	
9	1	1	1	0	521	
10	1	1	1	0	523	
11	1	1	1	0	523	
12	1	1	1	0	525	
13	1	1	1	0	525	
14	1	1	1	0	525	
15	1	1	1	0	525	
0	1	1	1	0	525	
1	1	1	1	0	524	
2	1	1	1	0	524	
3	1	1	1	0	523	
4	1	1	1	0	523	
5	1	1	1	0	523	
6	1	1	1	0	523	
7	1	1	1	0	523	
8	1	1	1	0	524	
9	1	1	1	0	524	
10	1	1	1	0	525	
11	1	1	1	0	525	
12	1	1	1	0	526	
13	1	1	1	0	527	
14	1	1	1	0	527	
15	1	1	1	0	527	
0	1	1	1	0	528	
1	1	1	1	0	529	
2	1	1	1	0	530	
3	1	1	1	0	531	
4	1	1	1	0	532	
5	1	1	1	0	532	
6	1	1	1	0	533	
7	1	1	1	0	533	
8	1	1	1	0	533	
9	1	1	1	0	532	
10	1	1	1	0	531	
11	1	1	1	0	531	
12	1	1	1	0	531	
13	1	1	1	0	530	
14	1	1	1	0	529	
15	1	1	1	0	528	
0	1	1	1	0	527	
1	1	1	1	0	526	
2	1	1	1	0	525	
3	1	1	1	0	523	
4	1	1	1	0	523	
5	1	1	1	0	523	
6	1	1	1	0	522	
7	1	1	1	0	522	
8	1	1	1	0	521	
9	1	1	1	0	522	
10	1	1	1	0	522	
11	1	1	1	0	521	
12	1	1	1	0	521	
13	1	1	1	0	521	
14	1	1	1	0	520	
15	1	1	1	0	519	
0	1	1	1	0	518	
1	1	1	1	0	518	
2	1	1	1	0	517	
3	1	1	1	0	516	
4	1	1	1	0	515	
5	1	1	1	0	514	
6	1	1	1	0	513	
7	1	1	1	0	512	
8	1	1	1	0	512	
9	1	1	1	0	511	
10	1	1	1	0	510	
11	1	1	1	0	509	
12	1	1	1	0	508	
13	1	1	1	0	507	
14	1	1	1	0	505	
15	1	1	1	0	504	
0	1	1	1	0	503	
1	1	1	1	0	503	
2	1	1	1	0	501	
3	1	1	1	0	500	
4	1	1	1	0	500	
5	1	1	1	0	500	
6	1	1	1	0	500	
7	1	1	1	0	500	
8	1	1	1	0	499	
9	1	1	1	0	499	
10	1	1	1	0	499	
11	1	1	1	0	498	
12	1	1	1	0	498	
13	1	1	1	0	499	
14	1	1	1	0	499	
15	1	1	1	0	499	
0	1	1	1	0	500	
1	1	1	1	0	500	
2	1	1	1	0	501	
3	1	1	1	0	501	
4	1	1	1	0	501	
5	1	1	1	0	502	
6	1	1	1	0	501	
7	1	1	1	0	501	
8	1	1	1	0	501	
9	1	1	1	0	501	
10	1	1	1	0	501	
11	1	1	1	0	502	
12	1	1	1	0	502	
13	1	1	1	0	502	
14	1	1	1	0	502	
15	1	1	1	0	502	
0	1	1	1	0	502	
1	1	1	1	0	503	
2	1	1	1	0	503	
3	1	1	1	0	504	
4	1	1	1	0	504	
5	1	1	1	0	504	
6	1	1	1	0	505	
7	1	1	1	0	505	
8	1	1	1	0	505	
9	1	1	1	0	505	
10	1	1	1	0	505	
11	1	1	1	0	505	
12	1	1	1	0	505	
13	1	1	1	0	505	
14	1	1	1	0	505	
15	1	1	1	0	506	
0	1	1	1	0	506	
1	1	1	1	0	505	
2	1	1	1	0	506	
3	1	1	1	0	506	
4	1	1	1	0	507	
5	1	1	1	0	507	
6	1	1	1	0	507	
7	1	1	1	0	506	
8	1	1	1	0	505	
9	1	1	1	0	505	
10	1	1	1	0	505	
11	1	1	1	0	506	
12	1	1	1	0	506	
13	1	1	1	0	506	
14	1	1	1	0	507	
15	1	1	1	0	507	
0	1	1	1	0	507	
1	1	1	1	0	508	
2	1	1	1	0	508	
3	1	1	1	0	508	
4	1	1	1	0	508	
5	1	1	1	0	508	
6	1	1	1	0	508	
7	1	1	1	0	509	
8	1	1	1	0	509	
9	1	1	1	0	509	
10	1	1	1	0	509	
11	1	1	1	0	510	
12	1	1	1	0	509	
13	1	1	1	0	509	
14	1	1	1	0	508	
15	1	1	1	0	507	
0	1	1	1	0	506	
1	1	1	1	0	505	
2	1	1	1	0	505	
3	1	1	1	0	504	
4	1	1	1	0	504	
5	1	1	1	0	505	
6	1	1	1	0	507	
7	1	1	1	0	511	
8	1	1	1	0	514	
9	1	1	1	0	518	
10	1	1	1	0	522	
11	1	1	1	0	527	
12	1	1	1	0	532	
13	1	1	1	0	537	
14	1	1	1	0	543	
15	1	1	1	0	550	
0	1	1	1	0	557	
1	1	1	1	0	566	
2	1	1	1	0	577	
3	1	1	1	0	588	
4	1	1	1	0	601	
5	1	1	1	0	612	
6	1	1	1	0	624	
7	1	1	1	0	635	
8	1	1	1	0	644	
9	1	1	1	0	654	
10	1	1	1	0	662	
11	1	1	1	0	671	
12	1	1	1	0	677	
13	1	1	1	0	682	
14	1	1	1	0	684	
15	1	1	1	0	683	
0	1	1	1	0	683	
1	1	1	1	0	679	
2	1	1	1	0	674	
3	1	1	1	0	664	
4	1	1	1	0	653	
5	1	1	1	0	638	
6	1	1	1	0	623	
7	1	1	1	0	608	
8	1	1	1	0	593	
9	1	1	1	0	577	
10	1	1	1	0	562	
11	1	1	1	0	548	
12	1	1	1	0	534	
13	1	1	1	0	519	
14	1	1	1	0	506	
15	1	1	1	0	493	
0	1	1	1	0	479	
1	1	1	1	0	466	
2	1	1	1	0	455	
3	1	1	1	0	444	
4	1	1	1	0	436	
5	1	1	1	0	431	
6	1	1	1	0	428	
7	1	1	1	0	426	
8	1	1	1	0	426	
9	1	1	1	0	428	
10	1	1	1	0	430	
11	1	1	1	0	432	
12	1	1	1	0	435	
13	1	1	1	0	438	
14	1	1	1	0	441	
15	1	1	1	0	444	
0	1	1	1	0	448	
1	1	1	1	0	452	
2	1	1	1	0	456	
3	1	1	1	0	462	
4	1	1	1	0	466	
5	1	1	1	0	470	
6	1	1	1	0	473	
7	1	1	1	0	476	
8	1	1	1	0	479	
9	1	1	1	0	481	
10	1	1	1	0	484	
11	1	1	1	0	485	
12	1	1	1	0	487	
13	1	1	1	0	489	
14	1	1	1	0	490	
15	1	1	1	0	492	
0	1	1	1	0	493	
1	1	1	1	0	494	
2	1	1	1	0	495	
3	1	1	1	0	496	
4	1	1	1	0	496	
5	1	1	1	0	497	
6	1	1	1	0	498	
7	1	1	1	0	499	
8	1	1	1	0	499	
9	1	1	1	0	500	
10	1	1	1	0	501	
11	1	1	1	0	502	
12	1	1	1	0	503	
13	1	1	1	0	503	
14	1	1	1	0	503	
15	1	1	1	0	504	
0	1	1	1	0	504	
1	1	1	1	0	504	
2	1	1	1	0	504	
3	1	1	1	0	504	
4	1	1	1	0	504	
5	1	1	1	0	504	
6	1	1	1	0	505	
7	1	1	1	0	505	
8	1	1	1	0	505	
9	1	1	1	0	506	
10	1	1	1	0	507	
11	1	1	1	0	507	
12	1	1	1	0	507	
13	1	1	1	0	507	
14	1	1	1	0	507	
15	1	1	1	0	507	
0	1	1	1	0	507	
1	1	1	1	0	507	
2	1	1	1	0	507	
3	1	1	1	0	508	
4	1	1	1	0	508	
5	1	1	1	0	509	
6	1	1	1	0	510	
7	1	1	1	0	510	
8	1	1	1	0	511	
9	1	1	1	0	511	
10	1	1	1	0	510	
11	1	1	1	0	510	
12	1	1	1	0	510	
13	1	1	1	0	511	
14	1	1	1	0	511	
15	1	1	1	0	511	
0	1	1	1	0	511	
1	1	1	1	0	511	
2	1	1	1	0	512	
3	1	1	1	0	512	
4	1	1	1	0	512	
5	1	1	1	0	513	
6	1	1	1	0	513	
7	1	1	1	0	514	
8	1	1	1	0	515	
9	1	1	1	0	515	
10	1	1	1	0	515	
11	1	1	1	0	515	
12	1	1	1	0	515	
13	1	1	1	0	515	
14	1	1	1	0	516	
15	1	1	1	0	517	
0	1	1	1	0	517	
1	1	1	1	0	518	
2	1	1	1	0	518	
3	1	1	1	0	519	
4	1	1	1	0	519	
5	1	1	1	0	519	
6	1	1	1	0	519	
7	1	1	1	0	519	
8	1	1	1	0	519	
9	1	1	1	0	519	
10	1	1	1	0	520	
11	1	1	1	0	520	
12	1	1	1	0	520	
13	1	1	1	0	520	
14	1	1	1	0	520	
15	1	1	1	0	521	
0	1	1	1	0	521	
1	1	1	1	0	521	
2	1	1	1	0	521	
3	1	1	1	0	521	
4	1	1	1	0	522	
5	1	1	1	0	522	
6	1	1	1	0	523	
7	1	1	1	0	523	
8	1	1	1	0	523	
9	1	1	1	0	523	
10	1	1	1	0	523	
11	1	1	1	0	524	
12	1	1	1	0	524	
13	1	1	1	0	524	
14	1	1	1	0	524	
15	1	1	1	0	524	
0	1	1	1	0	524	
1	1	1	1	0	524	
2	1	1	1	0	525	
3	1	1	1	0	525	
4	1	1	1	0	526	
5	1	1	1	0	526	
6	1	1	1	0	527	
7	1	1	1	0	528	
8	1	1	1	0	528	
9	1	1	1	0	529	
10	1	1	1	0	529	
11	1	1	1	0	529	
12	1	1	1	0	529	
13	1	1	1	0	529	
14	1	1	1	0	529	
15	1	1	1	0	528	
0	1	1	1	0	529	
1	1	1	1	0	529	
2	1	1	1	0	529	
3	1	1	1	0	530	
4	1	1	1	0	531	
5	1	1	1	0	531	
6	1	1	1	0	531	
7	1	1	1	0	531	
8	1	1	1	0	531	
9	1	1	1	0	531	
10	1	1	1	0	531	
11	1	1	1	0	532	
12	1	1	1	0	532	
13	1	1	1	0	533	
14	1	1	1	0	534	
15	1	1	1	0	534	
0	1	1	1	0	535	
1	1	1	1	0	535	
2	1	1	1	0	536	
3	1	1	1	0	536	
4	1	1	1	0	537	
5	1	1	1	0	537	
6	1	1	1	0	538	
7	1	1	1	0	539	
8	1	1	1	0	539	
9	1	1	1	0	539	
10	1	1	1	0	540	
11	1	1	1	0	540	
12	1	1	1	0	540	
13	1	1	1	0	540	
14	1	1	1	0	541	
15	1	1	1	0	541	
0	1	1	1	0	541	
1	1	1	1	0	542	
2	1	1	1	0	542	
3	1	1	1	0	542	
4	1	1	1	0	542	
5	1	1	1	0	542	
6	1	1	1	0	541	
7	1	1	1	0	542	
8	1	1	1	0	542	
9	1	1	1	0	542	
10	1	1	1	0	542	
11	1	1	1	0	542	
12	1	1	1	0	541	
13	1	1	1	0	542	
14	1	1	1	0	541	
15	1	1	1	0	541	
0	1	1	1	0	541	
1	1	1	1	0	541	
2	1	1	1	0	540	
3	1	1	1	0	540	
4	1	1	1	0	540	
5	1	1	1	0	540	
6	1	1	1	0	540	
7	1	1	1	0	540	
8	1	1	1	0	540	
9	1	1	1	0	540	
10	1	1	1	0	540	
11	1	1	1	0	540	
12	1	1	1	0	540	
13	1	1	1	0	540	
14	1	1	1	0	539	
15	1	1	1	0	539	
0	1	1	1	0	539	
1	1	1	1	0	538	
2	1	1	1	0	538	
3	1	1	1	0	537	
4	1	1	1	0	536	
5	1	1	1	0	535	
6	1	1	1	0	534	
7	1	1	1	0	533	
8	1	1	1	0	532	
9	1	1	1	0	531	
10	1	1	1	0	529	
11	1	1	1	0	528	
12	1	1	1	0	527	
13	1	1	1	0	525	
14	1	1	1	0	523	
15	1	1	1	0	521	
0	1	1	1	0	519	
1	1	1	1	0	516	
2	1	1	1	0	514	
3	1	1	1	0	512	
4	1	1	1	0	511	
5	1	1	1	0	510	
6	1	1	1	0	508	
7	1	1	1	0	506	
8	1	1	1	0	504	
9	1	1	1	0	502	
10	1	1	1	0	500	
11	1	1	1	0	498	
12	1	1	1	0	496	
13	1	1	1	0	495	
14	1	1	1	0	493	
15	1	1	1	0	491	
0	1	1	1	0	489	
1	1	1	1	0	488	
2	1	1	1	0	487	
3	1	1	1	0	486	
4	1	1	1	0	484	
5	1	1	1	0	483	
6	1	1	1	0	482	
7	1	1	1	0	481	
8	1	1	1	0	480	
9	1	1	1	0	480	
10	1	1	1	0	480	
11	1	1	1	0	479	
12	1	1	1	0	478	
13	1	1	1	0	476	
14	1	1	1	0	476	
15	1	1	1	0	476	
0	1	1	1	0	475	
1	1	1	1	0	475	
2	1	1	1	0	473	
3	1	1	1	0	473	
4	1	1	1	0	473	
5	1	1	1	0	472	
6	1	1	1	0	472	
7	1	1	1	0	472	
8	1	1	1	0	472	
9	1	1	1	0	472	
10	1	1	1	0	472	
11	1	1	1	0	471	
12	1	1	1	0	471	
13	1	1	1	0	471	
14	1	1	1	0	471	
15	1	1	1	0	470	
0	1	1	1	0	470	
1	1	1	1	0	469	
2	1	1	1	0	470	
3	1	1	1	0	470	
4	1	1	1	0	470	
5	1	1	1	0	471	
6	1	1	1	0	471	
7	1	1	1	0	472	
8	1	1	1	0	472	
9	1	1	1	0	473	
10	1	1	1	0	474	
11	1	1	1	0	474	
12	1	1	1	0	474	
13	1	1	1	0	475	
14	1	1	1	0	476	
15	1	1	1	0	477	
0	1	1	1	0	478	
1	1	1	1	0	479	
2	1	1	1	0	480	
3	1	1	1	0	480	
4	1	1	1	0	480	
5	1	1	1	0	480	
6	1	1	1	0	480	
7	1	1	1	0	481	
8	1	1	1	0	482	
9	1	1	1	0	482	
10	1	1	1	0	483	
11	1	1	1	0	483	
12	1	1	1	0	484	
13	1	1	1	0	484	
14	1	1	1	0	484	
15	1	1	1	0	484	
0	1	1	1	0	484	
1	1	1	1	0	484	
2	1	1	1	0	484	
3	1	1	1	0	485	
4	1	1	1	0	486	
5	1	1	1	0	486	
6	1	1	1	0	487	
7	1	1	1	0	487	
8	1	1	1	0	487	
9	1	1	1	0	486	
10	1	1	1	0	487	
11	1	1	1	0	487	
12	1	1	1	0	488	
13	1	1	1	0	488	
14	1	1	1	0	489	
15	1	1	1	0	490	
0	1	1	1	0	490	
1	1	1	1	0	490	
2	1	1	1	0	490	
3	1	1	1	0	489	
4	1	1	1	0	489	
5	1	1	1	0	489	
6	1	1	1	0	489	
7	1	1	1	0	490	
8	1	1	1	0	490	
9	1	1	1	0	491	
10	1	1	1	0	492	
11	1	1	1	0	492	
12	1	1	1	0	492	
13	1	1	1	0	492	
14	1	1	1	0	492	
15	1	1	1	0	494	
0	1	1	1	0	494	
1	1	1	1	0	495	
2	1	1	1	0	496	
3	1	1	1	0	495	
4	1	1	1	0	496	
5	1	1	1	0	497	
6	1	1	1	0	496	
7	1	1	1	0	497	
8	1	1	1	0	497	
9	1	1	1	0	498	
10	1	1	1	0	498	
